회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장,간식,건강,과실,기타,반찬,생활용품,서류,수산,양념/가루,음료,잡곡,주곡,주류,채소,축산물,주말,평일,1회당평균구매물품수,거리
192890368,1,0,59.0,0,0,0,50대,363067.0,수지구,신봉동,0,27,1,매장D,0.05084745762711865,0.0,0.0,0.0,0.23728813559322035,0.0,0.0,0.03389830508474576,0.13559322033898305,0.06779661016949153,0.0,0.01694915254237288,0.0,0.3898305084745763,0.06779661016949153,0.25925925925925924,0.7407407407407407,2.185185185185185,2
193003584,1,0,64.0,0,0,1,60대,6692889.0,수지구,성복동,1,112,1,매장D,0.1266490765171504,0.0052770448548812654,0.08443271767810026,0.0026385224274406327,0.058047493403693924,0.03693931398416887,0.018469656992084436,0.10817941952506596,0.0316622691292876,0.013192612137203168,0.0052770448548812654,0.0079155672823219,0.0,0.32189973614775724,0.17941952506596304,0.26785714285714285,0.7321428571428572,3.383928571428572,7
193324672,1,0,82.0,0,0,0,70대이상,21824.0,수지구,신봉동,1,3,0,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,2
194980224,1,0,62.0,0,0,0,60대,46424.0,분당구,삼평동,1,2,1,매장D,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5,0.5,3.5,18
195611264,1,0,48.0,0,0,0,40대,18187.0,기타,기타,0,1,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20
196646912,1,0,73.0,0,0,0,70대이상,28046.0,수지구,신봉동,1,3,0,매장D,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,2
197896000,1,0,55.0,0,0,0,50대,225805.0,기타,기타,0,18,1,매장D,0.09302325581395347,0.0,0.02325581395348837,0.0,0.13953488372093026,0.0,0.0,0.0,0.0,0.0,0.02325581395348837,0.0,0.0,0.627906976744186,0.09302325581395347,0.9444444444444444,0.05555555555555555,2.3888888888888893,20
198335872,1,0,41.0,0,0,0,40대,148846.0,기타,기타,0,9,1,매장D,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.45,0.25,0.3333333333333333,0.6666666666666667,2.2222222222222223,20
198714496,1,0,72.0,0,0,0,70대이상,8040.0,기흥구,신갈동,1,1,0,매장D,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2.0,14
200123200,1,0,62.0,0,0,0,60대,13210.0,기타,기타,1,2,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,20
200340352,1,0,75.0,0,0,0,70대이상,51115.0,수지구,신봉동,1,7,0,매장D,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.14285714285714285,0.8571428571428571,1.4285714285714286,2
202107264,1,0,47.0,1,0,0,40대,283717.0,수지구,신봉동,0,9,1,매장D,0.0,0.0,0.05,0.0,0.15,0.05,0.0,0.05,0.2,0.05,0.0,0.05,0.0,0.1,0.3,0.3333333333333333,0.6666666666666666,2.2222222222222223,2
202892352,1,0,67.0,0,0,0,60대,67961.0,수지구,성복동,1,2,1,매장D,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.5,2.5,7
204638848,1,0,50.0,0,0,0,50대,3063.0,분당구,정자동,0,2,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,14
205459200,1,0,79.0,0,0,0,70대이상,33693.0,수지구,신봉동,1,1,0,매장D,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2
205709760,1,0,73.0,0,0,0,70대이상,38288.0,서울 송파구,기타,1,1,0,매장D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32
